"exposure","outcome","beta","se","t_value","p_value","n","exp_label","chem_class","is_urinary","out_label","out_domain","type","p_fdr","p_bonf","sig_nom","sig_fdr05","sig_fdr01","sig_bonf05","direction"
"log_URXP04","log_HOMA_IR",-0.0113010921043705,0.0253346739601547,-0.446072135056658,0.699188510150283,774,"2-Hydroxyfluorene","PAHs",TRUE,"HOMA-IR (log)","Metabolic","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","LBXSTB",-0.0046547239901924,0.0104378782235611,-0.445945420179883,0.699266231855848,1580,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMEP","LBXWBCSI",0.0370602396373557,0.0837086277813825,0.442729030681808,0.701241037069293,1617,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.885778152087527,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP01","log_LBXSTR",0.00449484370476802,0.0102775841367311,0.437344384144116,0.704555712778256,1556,"1-Hydroxynaphthalene","PAHs",TRUE,"Triglycerides (log)","Metabolic","continuous",0.886030238674322,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMEP","log_LBXSAPSI",0.00344819204485009,0.00790063361471409,0.436445000870336,0.705110399544955,1580,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"Alk Phos (log)","Liver","continuous",0.886030238674322,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","log_LBXSAPSI",0.00730903765070142,0.0167736750739284,0.435744559167118,0.705542597462886,1591,"PFNA","PFAS",FALSE,"Alk Phos (log)","Liver","continuous",0.886030238674322,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHP","log_LBXSTR",-0.00963008332413392,0.0225164685299929,-0.427690661673088,0.710525090174337,1578,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.889784958451406,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHNC","LBXSTB",-0.00335106784334784,0.00785758034756407,-0.426475797270937,0.711278716786772,1580,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.889784958451406,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBSE","LBXGLU",3.67811205144616,8.78387076470855,0.418734763974889,0.716093350243193,2391,"Blood selenium","Heavy metals",FALSE,"Fasting glucose","Metabolic","continuous",0.894081870823871,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","avg_SBP",0.307029352518177,0.740068197134817,0.414866297061332,0.718507490245114,1597,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"Systolic BP","Cardiovascular","continuous",0.895370872459296,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP06","LBXRBCSI",0.00600588706781411,0.0148411036056828,0.404679276379041,0.7248903102192,1620,"1-Hydroxyphenanthrene","PAHs",TRUE,"RBC count","Hematology","continuous",0.899805292380163,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHP","avg_DBP",-0.198537942559303,0.492393104988718,-0.403210241061056,0.725813786637941,1597,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.899805292380163,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFDE","log_HOMA_IR",-0.0234721959468876,0.0584303590763704,-0.401712334442591,0.726756194004114,776,"PFDeA","PFAS",FALSE,"HOMA-IR (log)","Metabolic","continuous",0.899805292380163,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","PHQ9_total",0.0391319570545085,0.0977468233990939,0.400339936314198,0.727620329023465,1564,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.899805292380163,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","LBXRBCSI",-0.00412292387836133,0.0104346382695741,-0.395119003826245,0.730913721641767,1617,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.902156364997838,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFUA","log_LBXSGB",-0.00214587386548544,0.00553772347497244,-0.387501086896745,0.735736106401663,1589,"PFUA","PFAS",FALSE,"GGT (log)","Liver","continuous",0.906336153764923,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMOH","log_LBXSTR",-0.00679876392544891,0.0176543535699979,-0.385104099025343,0.737257604764427,1578,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.906336153764923,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","LBXGLU",0.33452926371833,0.873090762971853,0.383155197495904,0.738496125289937,787,"2-Hydroxyfluorene","PAHs",TRUE,"Fasting glucose","Metabolic","continuous",0.906336153764923,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","LBXTC",-1.19379532807535,3.19777276907498,-0.373320874960319,0.744765440359102,1591,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBPB","log_LBXSGB",-0.00158618058080047,0.00424967772878988,-0.373247262975901,0.744812490236995,4832,"Blood lead","Heavy metals",FALSE,"GGT (log)","Liver","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","LBXRBCSI",-0.00555213708484335,0.0149721542526925,-0.370830876514974,0.746357954222622,1618,"2-Hydroxyfluorene","PAHs",TRUE,"RBC count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHP","PHQ9_total",-0.0587307458110153,0.15900503351526,-0.369364066738043,0.747297040435808,1564,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMOH","LBXWBCSI",0.0269782546804964,0.0740958450669942,0.364099426305266,0.750673459762199,1617,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMZP","LBXTC",0.471866917589185,1.30386127644414,0.361899633123586,0.752086978769685,1591,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMZP","LBXWBCSI",0.0421365580477058,0.116771982799202,0.360844759484496,0.752765370633497,1617,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBCD","eGFR",-0.14918357966552,0.414215754234603,-0.360159115486045,0.753206505099958,4834,"Blood cadmium","Heavy metals",FALSE,"eGFR","Kidney","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBPB","LBXPLTSI",-0.842553048334486,2.34040773186844,-0.360002676824966,0.75330717721883,4941,"Blood lead","Heavy metals",FALSE,"Platelet count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","log_LBXIN",-0.0152338561319978,0.0423738582745299,-0.359510716095319,0.753623818068397,776,"Me-PFOSA-AcOH","PFAS",FALSE,"Insulin (log)","Metabolic","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBMN","PHQ9_total",-0.073784468120541,0.21158283056196,-0.348726160457211,0.760584778781623,4592,"Blood manganese","Heavy metals",FALSE,"PHQ-9 depression","Mental health","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","LBXSBU",0.0933388072783833,0.267889775511142,0.348422432697515,0.760781363016254,1589,"Me-PFOSA-AcOH","PFAS",FALSE,"Blood urea nitrogen","Kidney","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHBP","avg_DBP",-0.130904129944212,0.376070714672753,-0.348083817316436,0.761000562539644,1597,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","log_LBXSATSI",-0.0045047394978197,0.0130693666265455,-0.344679250842195,0.763206503597334,1580,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHNC","avg_DBP",0.127330441519705,0.371793732030239,0.342476030524767,0.764636005956356,1597,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP01","avg_DBP",-0.100123725711747,0.294333767403532,-0.340170706864486,0.766133392375392,1601,"1-Hydroxynaphthalene","PAHs",TRUE,"Diastolic BP","Cardiovascular","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","LBXHGB",0.0136483639837327,0.040188361250744,0.339609866114659,0.766497929851921,1617,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHBP","log_LBXHSCRP",-0.0113036122661498,0.0333003524239655,-0.339444223359477,0.766605613825514,1578,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","log_LBXHSCRP",0.0147333210781188,0.0436592598204344,0.337461540546388,0.767895217069589,1566,"3-Hydroxyfluorene","PAHs",TRUE,"CRP (log)","Inflammation","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","avg_DBP",0.165874952356859,0.49226663567554,0.336961598320041,0.768220589837272,1597,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP01","LBXHGB",-0.00961896757740553,0.0290147139510227,-0.331520331154824,0.771766893371844,1595,"1-Hydroxynaphthalene","PAHs",TRUE,"Hemoglobin","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","LBXSUA",-0.0134687914152858,0.0406677528293403,-0.33119094314866,0.771981862901227,1568,"3-Hydroxyfluorene","PAHs",TRUE,"Uric acid","Kidney","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","LBXWBCSI",-0.0230848800152704,0.0700381064504537,-0.329604570786063,0.773017648732891,1617,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","log_LBXSASSI",-0.00504135906290437,0.0152971195874272,-0.329562636553348,0.773045039207722,1575,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"AST (log)","Liver","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","LBXRBCSI",0.00469838102400938,0.0142881355855032,0.328830937801037,0.773523054615939,1607,"3-Hydroxyfluorene","PAHs",TRUE,"RBC count","Hematology","continuous",0.906406762009273,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP03","LBXGLU",0.29783643405055,0.911882502870067,0.326617116912691,0.774970329347729,781,"3-Hydroxyfluorene","PAHs",TRUE,"Fasting glucose","Metabolic","continuous",0.906463489922975,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXMPAH","LBXSTB",-0.004679832028418,0.0145848888142752,-0.320868543326675,0.778735375311389,1591,"Me-PFOSA-AcOH","PFAS",FALSE,"Total bilirubin","Liver","continuous",0.909031943719175,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFNA","LBXWBCSI",0.0489696676296586,0.153517647799614,0.318983962635868,0.77997185294423,1595,"PFNA","PFAS",FALSE,"WBC count","Hematology","continuous",0.909031943719175,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP06","log_LBXIN",-0.00688407453191879,0.0224598201467373,-0.306506218079347,0.788185081858125,775,"1-Hydroxyphenanthrene","PAHs",TRUE,"Insulin (log)","Metabolic","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","LBXGH",-0.00493462970180231,0.0161171090117293,-0.306173377509024,0.788404791818569,1616,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"HbA1c","Metabolic","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFNA","avg_SBP",0.216315581905604,0.712015632976569,0.30380734900623,0.789967543809274,1514,"PFNA","PFAS",FALSE,"Systolic BP","Cardiovascular","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","LBXSBU",0.0755670632887821,0.249352924586603,0.303052644816832,0.790466362250652,1589,"PFNA","PFAS",FALSE,"Blood urea nitrogen","Kidney","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXTHG","log_LBXSASSI",0.00302214070282384,0.0100470964541612,0.300797421086981,0.791957916409744,4820,"Blood mercury (total)","Heavy metals",FALSE,"AST (log)","Liver","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP10","log_LBXSASSI",0.00607949158305092,0.0202189467601175,0.300682901794019,0.79203369571959,1574,"1-Hydroxypyrene","PAHs",TRUE,"AST (log)","Liver","continuous",0.913234581541449,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","LBXSUA",0.0128452913910892,0.0432604278422659,0.296929365514487,0.794519539104365,1578,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Uric acid","Kidney","continuous",0.913539538741552,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","LBXPLTSI",-0.512046610997606,1.72972946569145,-0.296026992170662,0.795117746682462,1617,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.913539538741552,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBCD","log_LBXHSCRP",-0.0100330973569323,0.034794698543076,-0.288351322961207,0.800215384040048,4828,"Blood cadmium","Heavy metals",FALSE,"CRP (log)","Inflammation","continuous",0.91772889218069,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","LBXSUA",-0.014520398875708,0.0507216921527874,-0.286275915873796,0.801596532367702,1578,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Uric acid","Kidney","continuous",0.91772889218069,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHNC","log_LBXSTR",-0.00406193087904056,0.0144917992285949,-0.280291688765992,0.80558553297526,1578,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.920062902017659,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXTHG","log_LBXIN",0.00500359844429803,0.0179366499186981,0.278959474984346,0.806474889422886,2342,"Blood mercury (total)","Heavy metals",FALSE,"Insulin (log)","Metabolic","continuous",0.920062902017659,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMOH","LBXRBCSI",-0.00431746831724488,0.0156016210034047,-0.276732034209951,0.807962944922298,1617,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.92014057699411,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","log_LBXSTR",0.00652082281952594,0.0238500391221221,0.273409313340603,0.810185170173585,1581,"1-Hydroxyphenanthrene","PAHs",TRUE,"Triglycerides (log)","Metabolic","continuous",0.921052614513129,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","log_HOMA_IR",0.0145328142161417,0.0536827830775066,0.270716482697243,0.811988271070456,776,"PFNA","PFAS",FALSE,"HOMA-IR (log)","Metabolic","continuous",0.921485813754213,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP10","LBXGH",-0.0119578620298234,0.0447494922690347,-0.26721782580085,0.814333787741182,1616,"1-Hydroxypyrene","PAHs",TRUE,"HbA1c","Metabolic","continuous",0.922531983315185,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHP","LBXRBCSI",0.00475054649456223,0.0180112456898729,0.26375446631286,0.816658771037968,1617,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.922840979920972,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXMPAH","LBXWBCSI",0.0445663460724621,0.169731483719821,0.262569707727464,0.8174548186337,1595,"Me-PFOSA-AcOH","PFAS",FALSE,"WBC count","Hematology","continuous",0.922840979920972,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFDE","log_LBXSASSI",-0.00598248616674656,0.023399701760222,-0.255665060522968,0.822101201900154,1586,"PFDeA","PFAS",FALSE,"AST (log)","Liver","continuous",0.926472311010956,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","avg_DBP",0.107818296718733,0.428102657312424,0.251851500748916,0.824672613392305,1597,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.926678153697672,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","LBXRBCSI",0.00358072728640562,0.0142571537408552,0.251153024754494,0.825143973277094,1617,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.926678153697672,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMEP","PHQ9_total",-0.023580794292269,0.0951915700918795,-0.24771935445028,0.827462896310695,1564,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.927674665760088,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXTHG","log_HOMA_IR",0.00448957977760798,0.0188752478276394,0.237855408236484,0.834140354066074,2342,"Blood mercury (total)","Heavy metals",FALSE,"HOMA-IR (log)","Metabolic","continuous",0.931050249492226,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXMPAH","BMXWAIST",-0.324162841504489,1.42437482529165,-0.227582540598549,0.834599002363044,1531,"Me-PFOSA-AcOH","PFAS",FALSE,"Waist circumference","Anthropometric","continuous",0.931050249492226,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMZP","log_LBXSASSI",-0.00235056420454892,0.0100144807233388,-0.234716533935797,0.83627007431591,1575,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"AST (log)","Liver","continuous",0.931050249492226,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBSE","LBXWBCSI",0.08818311001108,0.377838968150113,0.233388076520592,0.837172121894416,4941,"Blood selenium","Heavy metals",FALSE,"WBC count","Hematology","continuous",0.931050249492226,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP03","log_LBXSTR",-0.00385250781656583,0.016557608093872,-0.23267296790239,0.837657863354889,1568,"3-Hydroxyfluorene","PAHs",TRUE,"Triglycerides (log)","Metabolic","continuous",0.931050249492226,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","LBXPLTSI",-0.61684718319366,2.71136227307509,-0.227504523950635,0.841172047723416,1620,"1-Hydroxyphenanthrene","PAHs",TRUE,"Platelet count","Hematology","continuous",0.933186027761263,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","eGFR",-0.189632888038467,0.840522535337066,-0.225613091935031,0.842459608395584,1591,"PFHxS","PFAS",FALSE,"eGFR","Kidney","continuous",0.933186027761263,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","avg_DBP",-0.113837086771478,0.512940112742931,-0.221930560592616,0.844968730980593,1597,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.934368153029735,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","LBXSTB",0.00210460457079095,0.00964693534885604,0.218163022212077,0.847538882044066,1579,"2-Hydroxyfluorene","PAHs",TRUE,"Total bilirubin","Liver","continuous",0.935117874397556,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBMN","log_LBXSTR",0.00594658087498636,0.0274406307747117,0.216707149475095,0.848532886027412,4832,"Blood manganese","Heavy metals",FALSE,"Triglycerides (log)","Metabolic","continuous",0.935117874397556,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHBP","LBXWBCSI",0.0247502947446886,0.126828355530238,0.195147959154826,0.863304848778322,1617,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.949781904937781,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","log_LBXSATSI",0.00377276983752813,0.020068719144299,0.187992557492135,0.868228331790914,1580,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.953579591526292,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBMN","LBXSTB",-0.00359976795795061,0.0204443006232148,-0.176076845292669,0.87644880220265,4834,"Blood manganese","Heavy metals",FALSE,"Total bilirubin","Liver","continuous",0.959877173554505,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFDE","LBXWBCSI",-0.0321804463062701,0.183481465432423,-0.17538799480606,0.876924825222634,1595,"PFDeA","PFAS",FALSE,"WBC count","Hematology","continuous",0.959877173554505,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","log_LBXSGB",-0.00101903656407692,0.00599633395941202,-0.169943263829963,0.880690315305096,1581,"1-Hydroxyphenanthrene","PAHs",TRUE,"GGT (log)","Liver","continuous",0.960546082847535,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXTHG","avg_DBP",0.0478680345517593,0.282067467791569,0.169704202071013,0.880855765915815,4729,"Blood mercury (total)","Heavy metals",FALSE,"Diastolic BP","Cardiovascular","continuous",0.960546082847535,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","LBXPLTSI",-0.285489643318018,1.69857499961851,-0.168075971553883,0.881982900145499,1617,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.960546082847535,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","log_LBXSASSI",0.00210277320280304,0.0130016436941557,0.161731335842424,0.886379257286605,1575,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"AST (log)","Liver","continuous",0.963714360271342,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","log_LBXIN",0.00666259590554051,0.0425446749488461,0.156602345970473,0.889938160434121,776,"PFNA","PFAS",FALSE,"Insulin (log)","Metabolic","continuous",0.965191537553209,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","LBXHGB",0.0054620625041595,0.0355047406026207,0.153840372058832,0.891856402741348,1617,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.965191537553209,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXECP","LBXSUA",-0.00790046791631892,0.0515236748193076,-0.153336654344351,0.892206374991315,1578,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"Uric acid","Kidney","continuous",0.965191537553209,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBCD","LBXSTB",-0.00145415471533985,0.00983380827099846,-0.147872998462701,0.896004954518086,4834,"Blood cadmium","Heavy metals",FALSE,"Total bilirubin","Liver","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMCOH","LBXWBCSI",-0.00944669057104217,0.06457512695112,-0.146289926432399,0.897106435858956,1617,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMEP","log_LBXSTR",-0.00186323404989896,0.0128915540905318,-0.144531375877127,0.898330456684431,1578,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMOH","PHQ9_total",0.0150009635815132,0.106492132049224,0.140864524851275,0.900884209768643,1564,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP06","log_HOMA_IR",-0.0029165879757271,0.0209591156746535,-0.139156060828187,0.902074730016691,775,"1-Hydroxyphenanthrene","PAHs",TRUE,"HOMA-IR (log)","Metabolic","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBPB","avg_DBP",-0.0612529373498859,0.443173730764299,-0.138214278279195,0.90273117868707,4729,"Blood lead","Heavy metals",FALSE,"Diastolic BP","Cardiovascular","continuous",0.966892237668134,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHBP","LBXHGB",-0.00597442853519583,0.0439234280635904,-0.136019176976495,0.904261716888405,1617,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.966933321029186,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHP","eGFR",0.0790400365597593,0.595824851694213,0.13265649516802,0.906607666480682,1580,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.967844757626823,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMZP","log_LBXHSCRP",0.0038005291350921,0.0297417079851795,0.127784494992216,0.910009331921697,1578,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.968371016657508,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","log_LBXHSCRP",0.0084016191824968,0.0658073950623757,0.127669833679533,0.91008942769201,1578,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.968371016657508,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP01","avg_SBP",0.0618577140684849,0.504262846942148,0.122669584807983,0.91358398883045,1601,"1-Hydroxynaphthalene","PAHs",TRUE,"Systolic BP","Cardiovascular","continuous",0.970495778298576,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBMN","LBXSUA",-0.0113540874387674,0.0992047275899171,-0.114451072187828,0.919334599608442,4832,"Blood manganese","Heavy metals",FALSE,"Uric acid","Kidney","continuous",0.975006252939886,1,FALSE,FALSE,FALSE,FALSE,"Negative"
